image_path,015,051,022,033,002,041,032,056,050,036,043,019,008,052,013,055,027,006,023,038,039,018,042,009,021,024,045,044,035,057,049,034,053,054,030,020,029,028,046,011,005,000,025,007,001,031,047,048,004,012,014,010
/mnt/AI_NAS/Data/현대캐피탈/data/images/252/A0010.jpg,✔,부평지점,␣,␣,010.3456.9901,✔,3,␣,대리점,␣,25,✘,BNK부산은행,HD1632,25,∅,8.3,✘,"10,000,000",✔,✔,✘,✔,태백약초영농조합,✔,␣,11,10,11.3,␣,2025.10.11,6,금태시,✔,␣,✘,␣,12,태백약초영농조합,012345.78.9012345,서울특별시 용산구 용산대로 1 107동 012호,태백약초영농조합,␣,✘,1234500000,␣,✔,언어장애,약초 생산/가공,10,✘,✔
/mnt/AI_NAS/Data/현대캐피탈/data/images/252/A0011.jpg,✔,광진지점,✔,␣,010.7890.0012,✔,4,␣,회사,␣,25,✘,제주은행,M89151,30,∅,13.9,✘,"15,500,000",✔,✔,✔,✔,(주)미래ENG,✘,␣,25,10,16.9,␣,2025.10.25,6,반진예,✔,␣,✘,␣,24,㈜ 미래ENG,456789 90 1234567,제주특별자치도 서귀포시 중문관광로 2876 108동 222호,㈜ 미래ENG,␣,✘,2345611111,␣,✔,청각장애,엔지니어링,10,✘,✔
/mnt/AI_NAS/Data/현대캐피탈/data/images/252/A0012.jpg,✔,잠실지점,␣,␣,010-1234-0123,✔,␣,␣,대리점,␣,25,✘,광주은행,HD8345,1,∅,3.1,✘,"17,000,000",✔,✔,✘,✔,(주)대상,✘,␣,8,11,6.1,␣,2025.11.8,␣,천하태,✔,␣,✔,␣,36,(주)대상,789012-12-2345678,경기도 판교테크노밸리 108동 173호,(주)대상,␣,✘,3456722222,␣,✔,해외출장,식품 제조/판매,12,✘,✔
/mnt/AI_NAS/Data/현대캐피탈/data/images/252/A0013.jpg,✔,마포지점,␣,␣,010-5678-0234,✔,␣,␣,회사,␣,25,✔,전북은행,HD8993,5,∅,10.6,✘,"20,800,000",✔,✔,✘,✔,(주)뉴컴퍼니,✘,␣,22,11,13.6,␣,2025.11.22,␣,노성우서,✔,␣,✘,␣,48,(주)뉴컴퍼니,1234567-34-3456789,서울특별시 강남구 테헤란로 226 108동 182호,(주)뉴컴퍼니,␣,✘,4567833333,␣,✔,외국인,교육서비스,12,✘,✔
/mnt/AI_NAS/Data/현대캐피탈/data/images/252/A0014.jpg,✔,강북금융지점,␣,␣,010-9012-0345,✔,␣,␣,대리점,␣,25,✘,토스뱅크,HZ1737,10,∅,7.2,✘,"21,600,000",✔,✔,✔,✔,(주)광명도장산업,✘,␣,11,12,10.2,␣,2025.12.11,␣,현태하,✔,␣,✘,␣,60,(주)광명도장산업,5678901-56-4567890,"서울특별시 영등포구 여의대로 70 , 108동 062호",(주)광명도장산업,␣,✘,5678944444,␣,✔,청각장애,도장 공사/자재 판매,1,✘,✔
/mnt/AI_NAS/Data/현대캐피탈/data/images/252/A0015.jpg,✘,강남지점,␣,␣,010-3456-7456,✔,3,␣,대리점,␣,25,✘,BNK부산은행,HD5936,20,∅,15.8,✘,"30,000,000",✔,✔,✘,✔,최유시,✔,␣,1,1,18.8,␣,2025.1.1,6,왕시나,✔,␣,✘,␣,12,최유시,234567-12-5678901,경기도 중구 송도과학로 994 103동 331호,최유시,␣,✘,1984.3.3,␣,✔,해외출장,도소매 판매,1,✔,✔
/mnt/AI_NAS/Data/현대캐피탈/data/images/252/A0016.jpg,✔,대전금융지점,␣,␣,010.7890.7567,✔,3,␣,자택,␣,25,✘,경남은행,M88206,25,∅,4.8,✘,"34,300,000",✔,✔,✔,✔,박진우,✘,␣,15,1,7/8,␣,2025.1.15,6,표 채하,✔,␣,✘,␣,24,박진우,678901-45-9012345,대구광역시 유성구 상계동 59 103동 291호,박진우,␣,✘,1984.3.21,␣,✔,외국인,식당,1,✘,✔
/mnt/AI_NAS/Data/현대캐피탈/data/images/252/A0017.jpg,✘,부산서면지점,␣,␣,010-1234-7678,✔,4,␣,대리점,␣,25,✘,광주은행,HZA342,30,∅,9.1,✘,"19,000,000",✔,✔,✘,✔,노유진,✘,␣,29,1,12.1,␣,2025.1.29,6,최별우,✔,␣,✔,␣,36,노유진,0123-45-6789012,세종특별자치시 서초구 중동 59 103동 353호,노유진,␣,✘,1984.4.7,␣,✔,청각장애,건설기계,1,✔,✔
/mnt/AI_NAS/Data/현대캐피탈/data/images/252/A0018.jpg,✔,수원금융지점,␣,␣,010.5678.7789,✔,2,␣,자택,␣,25,✔,전북은행,M55809,1,∅,14.2,✘,"23,300,000",✔,✔,✘,✔,여연민,✘,␣,5,2,17.2,␣,2025.2.5,4,심현태,✔,␣,✘,␣,48,여연민,4567-89-0123456,강원특별자치도 해운대구 반포동 54 105동 154호,여연민,␣,✘,1984.04.23,␣,✔,언어장애,프랜차이즈,3,✘,✔
/mnt/AI_NAS/Data/현대캐피탈/data/images/252/A0019.jpg,✘,서대문 지점,␣,␣,010.9012.7890,✔,3,␣,대리점,␣,25,✘,제주은행,HVC470,5,∅,6.7,✘,"90,000,000",✔,✔,✔,✔,류도유,✘,␣,18,2,9.7,␣,2025.2.18,6,남시태,✔,␣,✘,␣,60,류도유,7890-23-3456789,경기도 수성구 봉명로 281 105동 034호,류도유,␣,✘,1984.05.13,␣,✔,해외출장,건설기계,3,✔,✔
/mnt/AI_NAS/Data/현대캐피탈/data/images/252/A0020.jpg,✔,Fleet 1지점,␣,␣,010-3456-7901,✔,␣,␣,자택,␣,25,✘,K뱅크,SSC923,10,∅,11.0,✘,"23,700,000",✔,✔,✘,✔,양연진,✔,␣,03,03,14,␣,2025.03.03,␣,이별아,✔,␣,✘,␣,12,양연진,111111-11-2222222,"부산광역시 부평구 영동대로 187 , 106동 144호",양연진,␣,✘,1984-05-29,␣,✔,언어장애,건설업,3,✘,✔
/mnt/AI_NAS/Data/현대캐피탈/data/images/252/A0021.jpg,✘,인천중고지점,␣,␣,010.7890.8012,✔,␣,␣,대리점,␣,25,✘,OK 저축은행,M93275,20,∅,5.5,✘,"24,000,000",✔,✔,✔,✔,육영윤,✘,␣,17,3,8.5,␣,2025-03-17,␣,선우빛유,✔,␣,✘,␣,24,육영윤,222222-22-3333333,서울특별시 중구 테헤란로 21 106동 302호,육영윤,␣,✘,1984.06.10,␣,✔,외국인,건설기계,3,✔,✔
/mnt/AI_NAS/Data/현대캐피탈/data/images/252/A0022.jpg,✔,종로지점,␣,␣,010-1234-8123,✔,␣,␣,자택,␣,25,✘,웰컴저축은행,HD2065,25,∅,8.9,✘,"30,000,000",✔,✔,✘,✔,사공연연,✘,␣,1,4,11.9,␣,2025.4.1,␣,권도윤,✔,␣,✔,␣,36,사공연연,333333-33-4444444,대전광역시 부평구 중앙로 580 107동 163호,사공연연,␣,✘,1984.06.26,␣,✔,청각장애,체육시설,4,✘,✔
/mnt/AI_NAS/Data/현대캐피탈/data/images/252/A0023.jpg,✘,영남중고지점,␣,␣,010.5678.8234,✔,␣,␣,대리점,␣,25,✔,미래저축은행,HZB502,30,∅,13.3,✘,"20,000,000",✔,✔,✘,✔,박현우,✘,␣,14,4,16.3,␣,2025.04.14,␣,현하수,✔,␣,✘,␣,48,박현우,444444-44-5555555,서울특별시 중구 노형동 82 108동 242호,박 현 우,␣,✘,1984.07.16,␣,✔,해외출장,귀금속판매업,4,✔,✔
/mnt/AI_NAS/Data/현대캐피탈/data/images/252/A0024.jpg,✔,플랫폼1지점,␣,␣,010-9012-8345,✔,␣,␣,자택,␣,25,✘,OK저축은행,HD7838,1,∅,3.9,✘,"21,700,000",✔,✔,✔,✔,홍나현,✘,␣,2,5,6.9,␣,2025.05.02,␣,장나래진,✔,␣,✘,␣,60,홍나현,555555-55-6666666,서울특별시 동구 봉명로 192 108동 173호,홍나현,␣,✘,1984-08-01,␣,✔,외국인,도소매업,6,✘,✔
/mnt/AI_NAS/Data/현대캐피탈/data/images/252/A0025.jpg,✘,부평지점,␣,␣,010-3456-8456,✔,␣,␣,대리점,␣,25,✘,신한저축은행,HZ8603,05,∅,10.2,✘,"24,600,000",✔,✔,✘,✔,맹민서,✔,␣,16,05,13.2,␣,2025.05.16,␣,지연도,✔,␣,✘,␣,12,맹민서,666666-66-7777777,서울특별시 강남구 노형동 63 109동 031호,맹민서,␣,✘,1984-08-17,␣,✔,언어장애,조선업,06,✔,✔
/mnt/AI_NAS/Data/현대캐피탈/data/images/252/A0026.jpg,✔,광진지점,␣,␣,010-7890-8567,✔,␣,␣,자택,␣,25,✘,하나저축은행,SS1306,10,∅,7.5,✘,"53,100,000",✔,✔,✔,✔,차재우,✘,␣,1,6,10.5,␣,2025.06.01,␣,노유준,✔,␣,✘,␣,24,차재우,777777-77-8888888,강원특별자치도 완산구 용두동 66 110동 042호,차재우,␣,✘,1984-09-02,␣,✔,청각장애,건설기계임대,06,✘,✔
/mnt/AI_NAS/Data/현대캐피탈/data/images/252/A0027.jpg,✘,잠실지점,␣,␣,010-1234-8678,✔,2,␣,대리점,␣,25,✘,우리저축은행,HZA288,20,∅,15.5,✘,"10,000,000",✔,✔,✘,✔,나연수,✘,␣,18,6,18.5,␣,2025.6.15,4,엄아나래,✔,␣,✔,␣,36,나연수,888888-88-9999999,"울산광역시 완산구 봉명로 316 , 110동 083호",나연수,␣,✘,1984-9.18,␣,✔,해외출장,식당,6,✔,✔
/mnt/AI_NAS/Data/현대캐피탈/data/images/252/A0028.jpg,✔,Fleet2 지점,␣,␣,010-5678-8789,✔,␣,␣,자택,␣,25,✔,KB저축은행,SSC860,25,∅,4.6,✘,"9,900,000",✔,✔,✘,✔,공시빛,✘,␣,3,7,7.6,␣,2025.7.3,␣,엄진초,✔,␣,✘,␣,48,공시빛,999999-99-0000000,대전광역시 남구 문화로 245 111동 233호,공시빛,␣,✘,1984.10.4,␣,✔,외국인,식당,7,✘,✔
/mnt/AI_NAS/Data/현대캐피탈/data/images/252/A0029.jpg,✘,강북금융지점,␣,␣,010-9012-8890,✔,␣,␣,대리점,␣,25,✘,NH저축은행,SS6104,30,∅,9.5,✘,"26,500,000",✔,✔,✔,✔,서문우,✘,␣,17,7,12.5,␣,2025.7.17,␣,하수슬,✔,␣,✘,␣,60,서문우,1000-10-1111111,경기도 완산구 송도과학로 491 114동 282호,서문우,␣,✘,1984-10-20,␣,✔,청각장애,귀금속판매업,7,✔,✔
/mnt/AI_NAS/Data/현대캐피탈/data/images/252/D0000.jpg,✘,경찰력으로는,␣,␣,061-4623-8317,✔,␣,9863905846,␣,"46,610,000",␣,✔,중국은행,␣,␣,∅,45.9,✔,"5,770,000",✘,✔,✘,✘,부의나,✘,2,25,8,90.9,ZE3NH7W,1999.09.17,␣,␣,✔,␣,✔,␣,␣,양맹애,␣,␣,여희애,␣,✘,2042.12.17,␣,✔,␣,기타 운송장비 임대업,10,✘,✘
/mnt/AI_NAS/Data/현대캐피탈/data/images/252/D0001.jpg,✘,가무스레하다,␣,␣,042-5043-4393,✔,␣,␣,␣,"26,960,000",35,✘,␣,UPRCMM6F,9,∅,2.1,✔,21660000,✔,✔,✘,✘,전상혜,✘,7,29,11,12.2,Z3B2B80,1969년 10월 16일,␣,정탁건,✔,␣,✔,␣,15,제승섭,710-234748-92719,␣,␣,5790000,✔,1941년 6월 24일,␣,✘,작용으로,␣,10,✘,✔
/mnt/AI_NAS/Data/현대캐피탈/data/images/252/D0002.jpg,✔,뿌리나,␣,␣,055-377-8764,✘,␣,1234246265,그런,52670000,09,✔,SC제일은행,CWLICLLL,10,∅,68.4,✘,␣,✔,✔,✘,✘,␣,✘,1,11,9,40.5,␣,1953-05-20,␣,홍지형,✘,␣,✔,␣,3,주다을,␣,경상북도 봉화군 춘양면 본소로길 11-8 (소로리),시양선,"72,390,000",✘,2000/4/30,␣,✘,쓴다. 변탕질한,␣,␣,✔,✔
/mnt/AI_NAS/Data/현대캐피탈/data/images/252/D0003.jpg,✘,소정의,␣,␣,061-6357-9901,✔,␣,1542700407,비를,␣,16,✘,␣,EEEW8H83,9,∅,70.0,✘,␣,✔,✔,✘,✘,마모모카,✘,7,7,2,␣,ZXYW6SU,␣,␣,허태정,✔,␣,✘,␣,␣,기무이,640-279745-23,경기도 동두천시 생연동 497-6,상선경,"3,540,000",✘,1929년 12월 1일,␣,✔,␣,기타 축산업,9,✘,✘
/mnt/AI_NAS/Data/현대캐피탈/data/images/252/D0004.jpg,✘,씀씀이가,␣,␣,061-1002-9476,✔,␣,1893665014,␣,19310000,17,✘,␣,␣,␣,∅,64.3,✘,"1,660,000",✔,✔,✘,✘,피성연,✘,␣,25,8,69.2,␣,1976.12.13,␣,␣,✔,␣,✔,␣,26,␣,␣,␣,␣,"6,620,000",✘,␣,␣,✔,␣,중고 자동차 판매업,12,✘,✔
/mnt/AI_NAS/Data/현대캐피탈/data/images/252/D0005.jpg,✘,␣,␣,␣,␣,✔,␣,9128048196,있는,1490000,26,✘,␣,E1XDRABZ,␣,∅,94.0,✔,"76,670,000",✘,✔,✘,✘,␣,✘,3,␣,9,30.6,␣,1978/7/8,␣,␣,✘,␣,✔,␣,18,현영탁,␣,␣,오마의,97530000,✔,␣,␣,✔,복01.,완제 의약품 제조업,␣,✔,✘
/mnt/AI_NAS/Data/현대캐피탈/data/images/252/D0006.jpg,✘,견과를,쏠다.,␣,␣,✘,␣,␣,오목한,"8,780,000",29,✘,미쓰비시UFJ은행,SQVSQS7Z,29,∅,91.7,✘,"32,410,000",✘,✔,✘,✘,제갈의령,✘,8,4,␣,␣,ZHGYONM,␣,␣,␣,✘,␣,✘,␣,5,윤례은,805-859467-256,충청남도 보령시 웅천읍 대천리 144,제태엽,"9,370,000",✘,2046-12-24,␣,✘,␣,겉옷 제조업,6,✘,✔
/mnt/AI_NAS/Data/현대캐피탈/data/images/252/E0000.jpg,✘,␣,흘러,␣,␣,✘,␣,␣,␣,82790000,␣,✘,한국산업은행,␣,␣,∅,37.8,✘,"38,910,000",✘,✘,✔,✔,안예님,✘,␣,␣,5,9.5,ZQJTLLL,␣,␣,채수관,✘,␣,✘,␣,28,␣,830-366-200631,␣,남궁형래,"9,890,000",✘,1951.02.20,␣,✘,포위하다. 군대를,␣,11,✘,✔
/mnt/AI_NAS/Data/현대캐피탈/data/images/252/E0001.jpg,✘,맨틀과의,␣,␣,␣,✔,␣,9106492390,하중의,␣,38,✔,미즈호은행,IWSU9GER,10,∅,35.0,✔,51120000,✔,✔,✔,✘,␣,✘,5,␣,␣,74.2,␣,1936년 6월 14일,␣,␣,✔,␣,✘,␣,␣,설래온,␣,강원특별자치도 고성군 죽왕면 문암항1길 27 (문암진리),복라준,␣,✘,␣,␣,✘,토박이,␣,␣,✘,✘
